source,target,weight
Head of Data,Business Intelligence,3
Head of Data,Data Analyst,3
Head of Data,Data Engineer,3
Head of Data,MLOps Engineer,2
Head of Data,Data Visualization Analyst,1
Head of Data,Machine Learning Modeler,1
Head of Data,Financial Data Analyst,1
Head of Data,Computer Vision Software Engineer,2
Head of Data,AI Research Engineer,1
Head of Data,Data Lead,3
Head of Data,Data Science Lead,2
Head of Data,Sales Data Analyst,1
Head of Data,Head of Machine Learning,1
Head of Data,AI Engineer,3
Head of Data,Deep Learning Engineer,2
Head of Data,Machine Learning Manager,1
Head of Data,Data Science Engineer,3
Head of Data,Decision Scientist,2
Head of Data,Azure Data Engineer,1
Head of Data,Cloud Data Architect,1
Head of Data,Data Visualization Engineer,1
Head of Data,Deep Learning Researcher,1
Head of Data,Principal Machine Learning Engineer,1
Head of Data,ML Ops Engineer,1
Head of Data,Data Analytics Manager,3
Head of Data,Principal Data Analyst,2
Head of Data,Business Data Analyst,2
Head of Data,Data Scientist,3
Head of Data,AWS Data Architect,1
Head of Data,Machine Learning Specialist,1
Head of Data,Applied Machine Learning Engineer,2
Head of Data,ETL Engineer,2
Head of Data,Principal Data Engineer,1
Head of Data,Machine Learning Scientist,3
Head of Data,Business Intelligence Manager,2
Head of Data,Data Management Specialist,2
Head of Data,Business Intelligence Analyst,3
Head of Data,Principal Data Architect,1
Head of Data,Software Data Engineer,2
Head of Data,ETL Developer,2
Head of Data,Data Analytics Engineer,2
Head of Data,Data Operations Analyst,2
Head of Data,Data Analytics Associate,1
Head of Data,Power BI Developer,1
Head of Data,Managing Director Data Science,1
Head of Data,Staff Data Scientist,1
Head of Data,Head of Data Science,2
Head of Data,Product Data Analyst,2
Head of Data,Data Management Consultant,1
Head of Data,Consultant Data Engineer,1
Head of Data,ML Engineer,3
Head of Data,Research Analyst,2
Head of Data,Data DevOps Engineer,2
Head of Data,Analytics Engineering Manager,1
Head of Data,Data Quality Engineer,1
Head of Data,Machine Learning Infrastructure Engineer,2
Head of Data,Data Scientist Lead,2
Head of Data,Data Science Tech Lead,1
Head of Data,Big Data Engineer,2
Head of Data,Robotics Engineer,2
Head of Data,Machine Learning Researcher,2
Head of Data,Cloud Data Engineer,2
Head of Data,Data Analyst Lead,1
Head of Data,Research Scientist,3
Head of Data,Machine Learning Developer,2
Head of Data,Data Science Consultant,3
Head of Data,Data Product Manager,2
Head of Data,Data Modeller,1
Head of Data,AI Research Scientist,1
Head of Data,Machine Learning Engineer,3
Marketing Data Analyst,Business Intelligence,1
Marketing Data Analyst,Data Analyst,1
Marketing Data Analyst,Data Engineer,1
Marketing Data Analyst,MLOps Engineer,1
Marketing Data Analyst,Data Visualization Analyst,1
Marketing Data Analyst,Machine Learning Modeler,1
Marketing Data Analyst,Computer Vision Software Engineer,1
Marketing Data Analyst,Data Lead,1
Marketing Data Analyst,Data Science Lead,1
Marketing Data Analyst,AI Engineer,1
Marketing Data Analyst,Deep Learning Engineer,1
Marketing Data Analyst,Machine Learning Manager,1
Marketing Data Analyst,AI Research Scientist,1
Marketing Data Analyst,Data Science Engineer,1
Marketing Data Analyst,Decision Scientist,1
Marketing Data Analyst,Azure Data Engineer,1
Marketing Data Analyst,Cloud Data Architect,1
Marketing Data Analyst,Data Visualization Engineer,1
Marketing Data Analyst,Machine Learning Engineer,1
Marketing Data Analyst,Deep Learning Researcher,1
Marketing Data Analyst,Principal Machine Learning Engineer,1
Marketing Data Analyst,Data Analytics Manager,1
Marketing Data Analyst,Principal Data Analyst,1
Marketing Data Analyst,Business Data Analyst,1
Marketing Data Analyst,Data Scientist,1
Marketing Data Analyst,Principal Data Engineer,1
Marketing Data Analyst,Machine Learning Scientist,1
Marketing Data Analyst,Business Intelligence Manager,1
Marketing Data Analyst,Data Management Specialist,1
Marketing Data Analyst,Business Intelligence Analyst,1
Marketing Data Analyst,Principal Data Architect,1
Marketing Data Analyst,Software Data Engineer,1
Marketing Data Analyst,ETL Developer,1
Marketing Data Analyst,Data Analytics Engineer,1
Marketing Data Analyst,Data Operations Analyst,1
Marketing Data Analyst,Data Analytics Associate,1
Marketing Data Analyst,Staff Data Scientist,1
Marketing Data Analyst,Product Data Analyst,1
Marketing Data Analyst,Data Management Consultant,1
Marketing Data Analyst,Consultant Data Engineer,1
Marketing Data Analyst,Research Engineer,1
Marketing Data Analyst,Lead Data Scientist,1
Marketing Data Analyst,Data Science,1
Marketing Data Analyst,ML Engineer,1
Marketing Data Analyst,Research Analyst,1
Marketing Data Analyst,Data DevOps Engineer,1
Marketing Data Analyst,Business Intelligence Lead,1
Marketing Data Analyst,Analytics Engineering Manager,1
Marketing Data Analyst,Data Quality Engineer,1
Marketing Data Analyst,Computer Vision Engineer,1
Marketing Data Analyst,Machine Learning Infrastructure Engineer,1
Marketing Data Analyst,Data Scientist Lead,1
Marketing Data Analyst,Data Quality Analyst,1
Marketing Data Analyst,Data Science Tech Lead,1
Marketing Data Analyst,Big Data Engineer,1
Marketing Data Analyst,Robotics Engineer,1
Marketing Data Analyst,Machine Learning Researcher,1
Marketing Data Analyst,Data Strategy Manager,1
Marketing Data Analyst,Data Modeler,1
Marketing Data Analyst,Marketing Data Scientist,1
Marketing Data Analyst,Lead Machine Learning Engineer,1
Marketing Data Analyst,AI Scientist,1
Marketing Data Analyst,Cloud Data Engineer,1
Marketing Data Analyst,Data Visualization Specialist,1
Marketing Data Analyst,Business Intelligence Engineer,1
Marketing Data Analyst,Research Scientist,1
Marketing Data Analyst,Machine Learning Developer,1
Marketing Data Analyst,Lead Data Engineer,1
Marketing Data Analyst,Data Science Consultant,1
Marketing Data Analyst,Data Product Manager,1
Marketing Data Analyst,Machine Learning Operations Engineer,1
Marketing Data Analyst,Staff Machine Learning Engineer,1
Marketing Data Analyst,Data Developer,1
Marketing Data Analyst,BI Data Analyst,1
Marketing Data Analyst,Big Data Architect,1
Marketing Data Analyst,Analytics Engineer,1
Marketing Data Analyst,Data Analytics Specialist,1
Marketing Data Analyst,Business Intelligence Developer,1
Lead Data Scientist,Research Engineer,2
Lead Data Scientist,Data Science,2
Lead Data Scientist,Data Product Owner,1
Lead Data Scientist,Business Intelligence Lead,1
Lead Data Scientist,Computer Vision Engineer,2
Lead Data Scientist,Data Quality Analyst,2
Lead Data Scientist,Data Strategy Manager,1
Lead Data Scientist,Data Modeler,2
Lead Data Scientist,Marketing Data Scientist,1
Lead Data Scientist,Lead Machine Learning Engineer,1
Lead Data Scientist,AI Scientist,2
Lead Data Scientist,Data Visualization Specialist,2
Lead Data Scientist,Business Intelligence Engineer,2
Lead Data Scientist,Lead Data Engineer,2
Lead Data Scientist,Machine Learning Operations Engineer,2
Lead Data Scientist,Staff Machine Learning Engineer,1
Lead Data Scientist,Data Developer,2
Lead Data Scientist,BI Data Analyst,2
Lead Data Scientist,Big Data Architect,1
Lead Data Scientist,Analytics Engineer,2
Lead Data Scientist,Data Analytics Specialist,1
Lead Data Scientist,Business Intelligence Developer,2
Lead Data Scientist,Business Intelligence,2
Lead Data Scientist,Data Analyst,2
Lead Data Scientist,Data Engineer,2
Lead Data Scientist,MLOps Engineer,2
Lead Data Scientist,Data Visualization Analyst,1
Lead Data Scientist,Machine Learning Modeler,1
Lead Data Scientist,Financial Data Analyst,1
Lead Data Scientist,Computer Vision Software Engineer,2
Lead Data Scientist,AI Research Engineer,1
Lead Data Scientist,Data Lead,2
Lead Data Scientist,Data Science Lead,2
Lead Data Scientist,Sales Data Analyst,1
Lead Data Scientist,AI Engineer,2
Lead Data Scientist,Deep Learning Engineer,2
Lead Data Scientist,Machine Learning Manager,1
Lead Data Scientist,Data Science Engineer,2
Lead Data Scientist,Decision Scientist,2
Lead Data Scientist,Azure Data Engineer,1
Lead Data Scientist,Cloud Data Architect,1
Lead Data Scientist,Data Visualization Engineer,1
Lead Data Scientist,Deep Learning Researcher,1
Lead Data Scientist,Principal Machine Learning Engineer,1
Lead Data Scientist,ML Ops Engineer,1
Lead Data Scientist,Data Analytics Manager,2
Lead Data Scientist,Principal Data Analyst,2
Lead Data Scientist,Business Data Analyst,2
Lead Data Scientist,Data Scientist,2
Lead Data Scientist,AWS Data Architect,1
Lead Data Scientist,Machine Learning Specialist,1
Lead Data Scientist,Applied Machine Learning Engineer,1
Lead Data Scientist,ETL Engineer,1
Lead Data Scientist,Principal Data Engineer,1
Lead Data Scientist,Machine Learning Scientist,2
Lead Data Scientist,Business Intelligence Manager,2
Lead Data Scientist,Data Management Specialist,2
Lead Data Scientist,Business Intelligence Analyst,2
Lead Data Scientist,Principal Data Architect,1
Lead Data Scientist,Software Data Engineer,2
Lead Data Scientist,ETL Developer,2
Lead Data Scientist,Data Analytics Engineer,2
Lead Data Scientist,Data Operations Analyst,2
Lead Data Scientist,Data Analytics Associate,1
Lead Data Scientist,Power BI Developer,1
Lead Data Scientist,Staff Data Scientist,1
Lead Data Scientist,Head of Data Science,1
Lead Data Scientist,Product Data Analyst,2
Lead Data Scientist,Data Management Consultant,1
Lead Data Scientist,Consultant Data Engineer,1
Lead Data Scientist,ML Engineer,2
Lead Data Scientist,Research Analyst,2
Lead Data Scientist,Data DevOps Engineer,2
Lead Data Scientist,Analytics Engineering Manager,1
Lead Data Scientist,Data Quality Engineer,1
Lead Data Scientist,Machine Learning Infrastructure Engineer,2
Lead Data Scientist,Data Scientist Lead,2
Lead Data Scientist,Data Science Tech Lead,1
Lead Data Scientist,Big Data Engineer,2
Lead Data Scientist,Robotics Engineer,2
Lead Data Scientist,Machine Learning Researcher,2
Lead Data Scientist,Cloud Data Engineer,2
Lead Data Scientist,Data Analyst Lead,1
Lead Data Scientist,Research Scientist,2
Lead Data Scientist,Machine Learning Developer,2
Lead Data Scientist,Data Science Consultant,2
Lead Data Scientist,Data Product Manager,2
Lead Data Scientist,Data Modeller,1
Lead Data Scientist,AI Research Scientist,1
Lead Data Scientist,Machine Learning Engineer,2
Research Engineer,Data Science,3
Research Engineer,Data Product Owner,1
Research Engineer,Business Intelligence Lead,1
Research Engineer,Computer Vision Engineer,3
Research Engineer,Data Quality Analyst,3
Research Engineer,Data Strategy Manager,1
Research Engineer,Data Modeler,2
Research Engineer,Marketing Data Scientist,1
Research Engineer,Lead Machine Learning Engineer,1
Research Engineer,AI Scientist,3
Research Engineer,Data Visualization Specialist,3
Research Engineer,Business Intelligence Engineer,2
Research Engineer,Lead Data Engineer,2
Research Engineer,Marketing Data Engineer,1
Research Engineer,Machine Learning Operations Engineer,3
Research Engineer,Data Developer,3
Research Engineer,Staff Machine Learning Engineer,1
Research Engineer,BI Data Analyst,3
Research Engineer,Big Data Architect,1
Research Engineer,Analytics Engineer,3
Research Engineer,Data Analytics Specialist,2
Research Engineer,Business Intelligence Developer,2
Research Engineer,Business Intelligence,3
Research Engineer,Data Engineer,3
Research Engineer,Data Analyst,3
Research Engineer,MLOps Engineer,3
Research Engineer,Data Visualization Analyst,1
Research Engineer,Financial Data Analyst,2
Research Engineer,Compliance Data Analyst,1
Research Engineer,Machine Learning Modeler,1
Research Engineer,Computer Vision Software Engineer,3
Research Engineer,AI Research Engineer,2
Research Engineer,Data Lead,2
Research Engineer,Data Science Lead,2
Research Engineer,Sales Data Analyst,1
Research Engineer,AI Engineer,3
Research Engineer,Deep Learning Engineer,3
Research Engineer,BI Data Engineer,1
Research Engineer,Machine Learning Manager,1
Research Engineer,Data Science Engineer,3
Research Engineer,Decision Scientist,2
Research Engineer,Azure Data Engineer,2
Research Engineer,Cloud Data Architect,1
Research Engineer,Data Visualization Engineer,1
Research Engineer,Deep Learning Researcher,1
Research Engineer,Principal Machine Learning Engineer,1
Research Engineer,ML Ops Engineer,1
Research Engineer,Data Analytics Manager,3
Research Engineer,Principal Data Analyst,2
Research Engineer,Business Data Analyst,3
Research Engineer,Data Scientist,3
Research Engineer,AWS Data Architect,1
Research Engineer,Machine Learning Specialist,1
Research Engineer,Applied Machine Learning Engineer,1
Research Engineer,ETL Engineer,1
Research Engineer,Principal Data Engineer,1
Research Engineer,Machine Learning Scientist,3
Research Engineer,Business Intelligence Manager,2
Research Engineer,Quantitative Research Analyst,1
Research Engineer,Data Management Specialist,2
Research Engineer,Business Intelligence Analyst,3
Research Engineer,Principal Data Architect,1
Research Engineer,Software Data Engineer,2
Research Engineer,ETL Developer,2
Research Engineer,Data Reporting Analyst,1
Research Engineer,Data Analytics Engineer,3
Research Engineer,Data Operations Analyst,3
Research Engineer,Data Analytics Associate,1
Research Engineer,Power BI Developer,1
Research Engineer,Data Science Analyst,1
Research Engineer,Staff Data Scientist,1
Research Engineer,Head of Data Science,1
Research Engineer,Product Data Analyst,3
Research Engineer,Data Management Consultant,1
Research Engineer,Consultant Data Engineer,1
Research Engineer,ML Engineer,3
Research Engineer,Research Analyst,3
Research Engineer,Data DevOps Engineer,3
Research Engineer,Analytics Engineering Manager,1
Research Engineer,Data Quality Engineer,2
